"gene","logFC","logCPM","F","PValue","FDR"
"TRAPPC2L",-0.119360020777987,6.09339642230189,0.39013676697083,0.540949433025967,0.690824013297516
"EPC1",0.12873080349362,5.82800904699319,0.389369628366152,0.541316200250077,0.69112354145265
"FNBP1L",-0.110369772412543,6.93657888750172,0.388607504250268,0.541739779051177,0.691495439584982
"EI24",-0.112664313402947,8.26440302422368,0.388072862075304,0.541984972349949,0.69163951427568
"CLSTN1",-0.10246978488244,7.1746184446703,0.386470891233314,0.542820187207691,0.69253627496573
"GABRB3",-0.0962225763866257,6.91757261667957,0.385771696304814,0.543196792412941,0.692847641274389
"POLR2K",-0.102104917080863,7.01333074822401,0.385367418720245,0.543396554047062,0.692933346670893
"ACOT8",0.24273511831395,4.80296676844796,0.384522052582814,0.544183461615732,0.693767549723276
"MPI",0.154831452441919,5.13794669673089,0.382455761509524,0.544845123036265,0.694441711316887
"EIF4E3",0.135228506210905,5.95113323301172,0.381678176912284,0.545316850555378,0.694706850252307
"NDUFB7",0.113427975708911,7.22761648295051,0.381459784848892,0.545433979136958,0.694706850252307
"GUK1",0.0853287026559655,8.66691796277693,0.381319409740243,0.545486074236891,0.694706850252307
"PSMB6",-0.0898165000020883,7.96092314902352,0.381133863323002,0.545584775260325,0.694706850252307
"PTPN2",0.17805585022374,6.01334808940601,0.380132988119183,0.545896338458871,0.694723643287535
"HDGF",-0.120830773582155,7.44222353418979,0.380456263142497,0.545938648134903,0.694723643287535
"PDRG1",0.211618455882693,5.6884055927018,0.380379856441903,0.545996695355881,0.694723643287535
"ATP1A1",0.0946973244550242,8.67272077898517,0.378334948278367,0.54703826515078,0.695747228558508
"ARMCX1",0.161264052376193,6.04476886370551,0.37761994000335,0.547067363569058,0.695747228558508
"UROS",0.121987777459674,6.16362089060728,0.377933918455008,0.547291966565442,0.695863563424365
"ORMDL2",-0.125337045335226,6.95034323419014,0.377193697756545,0.547655094742004,0.696155929040967
"TMCO3",0.100527148323058,7.32010126238192,0.375360023376086,0.54860836223069,0.696853867422213
"USP5",-0.157597850053992,5.36609270495771,0.375131740170904,0.548707377026783,0.696853867422213
"SUPT7L",0.156012491555629,5.82763776341192,0.374440701909093,0.548726571020766,0.696853867422213
"WDR26",-0.137331197112514,6.33505085035153,0.37490633168666,0.54886027947391,0.696853867422213
"YY1",0.10041904198054,6.80691323661948,0.374559217520297,0.549043107299196,0.696853867422213
"IP6K2",-0.0984551432572115,7.15800058747814,0.374514457071982,0.5490695969346,0.696853867422213
"CLOCK",-0.152921037771842,6.70329643313326,0.374413712461437,0.549137378976869,0.696853867422213
"FUCA2",-0.111810563577666,7.01404963158644,0.374064717582099,0.549307697145671,0.69690080897583
"RING1",-0.1532957096153,5.46254306405845,0.373828055846485,0.549447456276291,0.696908967230326
"CINP",-0.153916708644961,5.55898202753437,0.373078113538508,0.549611611006482,0.696948056945871
"DDOST",0.0796235798861117,8.02791620370863,0.372293652801486,0.550221759507775,0.697486978350159
"PPP1R12A",0.15071411681275,6.69672846599013,0.371607405400096,0.550303481675159,0.697486978350159
"SYN1",0.135490788698329,5.28145515744809,0.371329077280197,0.55050908547292,0.697578421761685
"HEATR5A",-0.163833738617209,5.84416183766035,0.367910765497598,0.551275318303889,0.698380050599716
"FAM131A",-0.1607584336695,5.36015943546364,0.370132221285374,0.551415694624147,0.698388620256946
"DAZAP2",0.122854497243166,7.73396879343026,0.369543338195469,0.551690426078418,0.698567310346872
"SMARCA5",-0.106793233558581,7.122474699592,0.367258199411617,0.552927902951951,0.699942157936275
"E2F4",0.181727071287261,5.30815440215472,0.366594078378026,0.553044023775936,0.699942157936275
"MPP2",0.150154361572626,5.43419406816846,0.363893888986589,0.554132719217659,0.700746080266069
"RNF14",0.126725922342288,6.98999874583137,0.364874966968661,0.554208056099391,0.700746080266069
"MAX",0.158621748516636,5.81328209580416,0.364824288249654,0.554230662598483,0.700746080266069
"SOS2",-0.115503437217257,5.82323109797797,0.364661758774179,0.554244370772464,0.700746080266069
"VCL",-0.121779868277198,5.87003108990664,0.364618031867109,0.554349539296,0.700746080266069
"VPS45",0.129177744115024,5.82530017962716,0.363826301407479,0.554510025549214,0.700779473777984
"FAM167A",-0.128647103882279,6.45464933637628,0.362178155094044,0.555661181997831,0.70206453911111
"B4GAT1",0.200158581186851,4.98743941621619,0.364619575148207,0.556228531377838,0.702341025472068
"MLEC",0.116417522466392,6.6828060323385,0.361017420991549,0.556277254470849,0.702341025472068
"MARK2",-0.13797654106663,5.86412650589848,0.360891482273042,0.556346135535437,0.702341025472068
"HIPK3",0.182862593528873,6.32132964937351,0.359363732029175,0.55641748354311,0.702341025472068
"BRD2",0.0946996346694066,7.6007476525639,0.359821934247644,0.556905092508263,0.702745146054221
"NUP98",-0.133392789235887,5.97797420671415,0.359678922882771,0.557006531490843,0.702745146054221
"TSSC4",-0.234008748678818,5.55467031979962,0.358548489045646,0.557506573008481,0.703197645300064
"RPS19BP1",-0.0824264935113357,7.46207531102226,0.358477129144315,0.557634252873305,0.703197645300064
"SGSM3",0.151168274461031,6.28058952824781,0.357311468314702,0.558303815823336,0.70387217687134
"EEF1E1",0.159396757506778,5.23232507973878,0.355990008845799,0.558686989734279,0.704098310305959
"MBTPS1",0.118056108564863,6.65726004344035,0.356467172539679,0.558752590615863,0.704098310305959
"NFKBIA",-0.226644214373806,7.14671052629531,0.355177200819483,0.559490052970729,0.704857678206315
"SARAF",0.102587334305732,8.19002900229412,0.357787915352895,0.559859605938792,0.704865892092408
"MRPL57",0.111552744111188,7.0116712056685,0.356486754181017,0.559870757002153,0.704865892092408
"PSMD7",0.0929596551152756,7.54036057859637,0.3543293862175,0.55990112568733,0.704865892092408
"NPEPPS",-0.0953657639212028,6.76308428788793,0.352520873180772,0.560918236094764,0.705976311116623
"PAM",-0.105281143427745,10.4144356065195,0.351795415034577,0.561286403187792,0.706269626736299
"FASN",-0.118017479539843,6.26028981894052,0.350443744508743,0.56202763419124,0.707032116466332
"CCDC186",-0.130648401046852,6.03686029898299,0.352205202993684,0.562167723014127,0.707038182915024
"CSTB",-0.0675802285427057,8.82235117007821,0.349323688856837,0.562651438737988,0.70747632193492
"DLAT",-0.138905160515136,5.06993001232909,0.347792274491008,0.56342963397911,0.708284438866957
"TRAPPC12",-0.112125806493903,5.74819174941994,0.347550709094081,0.563667416566981,0.708412980619286
"POLD2",-0.123663380910876,6.37303446646995,0.346743947825646,0.564122416328353,0.708796642086442
"CCNT1",0.129332827109429,6.04247183173284,0.346120028496173,0.56424389281073,0.708796642086442
"KDF1",0.169642688857801,5.54111263508782,0.34792769193792,0.564513593653759,0.708965053827054
"SPG20",-0.124127653523399,5.89854170073968,0.345648572361542,0.565263866133356,0.70973678315615
"KLHDC10",-0.161326455776696,6.35653548335534,0.343809056982926,0.56574143549462,0.710165822125451
"LRBA",-0.154672621279532,6.50520648681014,0.342259328569556,0.566610979850606,0.711086576633642
"PHF23",-0.132473902695381,5.33015656562408,0.341279822332229,0.566978559185283,0.711377083260075
"NCOA5",-0.168972228222204,4.79400162147583,0.340849609104692,0.567162621680282,0.711437250665427
"NDUFB6",0.0937827579252454,7.4058190846602,0.340720002265913,0.567468765357516,0.711617777487242
"LAMTOR2",-0.117542661652326,6.52429229233577,0.340543373286093,0.567578824248003,0.711617777487242
"CMC2",-0.119537434197042,6.66188731827765,0.340115199112353,0.567814771945848,0.711742880805983
"PDPK1",-0.136257279496822,5.86699275326323,0.33978490301231,0.567992735052569,0.71179525919918
"CMTM4",0.15096409674186,6.65123269453971,0.338712282014343,0.568592870988598,0.712102940455208
"SCPEP1",0.153685830416822,5.68316287564603,0.336893899652661,0.568639910977609,0.712102940455208
"CIC",-0.152036462599458,5.41087288663529,0.338567270727298,0.568646962590403,0.712102940455208
"SYT4",0.0827154374538045,7.60163301985496,0.338174458678413,0.568893448397175,0.712240971202883
"DMTF1",-0.156643517569396,5.94240966693312,0.336501359943257,0.569682785446465,0.71305840984882
"TINF2",0.129837634240151,6.05332182926102,0.335588004325374,0.570371097883506,0.713749037260495
"TNFRSF21",-0.107026916201552,7.5991561628915,0.335133445675682,0.570626874843677,0.713898198853015
"RAB3D",-0.130226522223019,5.65185230445344,0.334481118915983,0.570837773065941,0.713991155734787
"CDV3",0.132894004693837,7.43064831323193,0.334166233052291,0.571173895945376,0.714138741611501
"TALDO1",0.0947584106227608,7.57493257305012,0.334061114912395,0.571229018304513,0.714138741611501
"SMAD4",-0.114569346886128,5.83651134696545,0.332947873052962,0.571628946237612,0.714467838829268
"KRTCAP2",-0.0787777623255385,8.23413360673105,0.331477971223314,0.572701825861585,0.715515466528246
"PPP6C",-0.0942624101824786,6.64932886261315,0.331477549699354,0.572740905290641,0.715515466528246
"IPO13",0.16505046959014,5.11794949751105,0.330856309651688,0.573016457097794,0.715688655017961
"APITD1",0.195309809528965,4.03533407214916,0.330943749218461,0.573299085695667,0.71570132794352
"HIPK2",-0.10079986361744,8.15214891388316,0.330436203253378,0.573300451520856,0.71570132794352
"TNS3",0.127739963536439,6.29929714409681,0.327643852918505,0.574938161897159,0.717574444182533
"GLG1",0.0899185763532149,7.71081752649934,0.327276782736251,0.575134523131845,0.717648162427824
"C1GALT1C1",-0.135816141461319,6.54122504465208,0.326363522913194,0.575652651403518,0.718080496094479
"DDX47",-0.14148379735199,5.78011156129075,0.328783042397774,0.575755760308391,0.718080496094479
"ARFGEF1",-0.163826967157977,6.18364528159698,0.325540133996321,0.576058005794663,0.718286067816961
"IMP3",0.097697959858748,6.56041659122573,0.324903363583488,0.576510797944591,0.718679213178244
"TAF2",-0.140756666277365,5.5383487445725,0.323679518696661,0.577118528949137,0.719265272011717
"SLC25A46",-0.19972361582462,5.3199230837756,0.322708634220122,0.577636059599169,0.719738661150145
"AUP1",0.112261663166026,6.93806942108864,0.322675023123575,0.577811698041298,0.719785926039529
"UNC119",0.116933226292532,5.74108118025541,0.322059331618728,0.578158835453357,0.71988519166329
"PHF20L1",0.127819825398815,5.83166851111817,0.32084439958411,0.578166832715227,0.71988519166329
"BLOC1S2",-0.130932124517975,6.16362627312046,0.321472634499819,0.57843849009672,0.720051914202323
"COA3",-0.123779097098788,8.04071621886764,0.320570872310334,0.579029874007217,0.720616464627553
"KIF3B",0.108500478304486,7.66918053817005,0.320098251160267,0.579310160557276,0.720791467906101
"SLC25A32",0.124352383395005,5.5767135113975,0.319208718986712,0.579446288146439,0.720791467906101
"SDCCAG8",-0.147555647050179,6.13600573024727,0.319369565477347,0.579730460746409,0.720960980792617
"ALG3",-0.158575017971021,5.96705225273423,0.319198289408729,0.579858420365824,0.720960980792617
"VDAC1",-0.0905519268077474,8.01162516783906,0.318745070599617,0.580098255755706,0.721087653468508
"AGGF1",-0.132711815876397,5.86151418336668,0.318376398933368,0.580247591516795,0.721101797636302
"SRP68",0.100714722265935,6.38240437095066,0.317793620801281,0.580679456509429,0.721466964386686
"HS6ST3",-0.180798632152501,5.66179969707706,0.316423276718204,0.581345413662337,0.722122736980284
"GNG12",-0.111412145397553,6.51132854456043,0.31570213698247,0.581918985776634,0.722663468437744
"POFUT2",0.138994140065413,4.82933276649296,0.314819176111629,0.582231412247107,0.72287971302034
"PMVK",0.0932527898577624,6.88936463018231,0.313885581380604,0.582981502165884,0.723639114657107
"TFRC",0.144176959217758,6.75402324665075,0.313213444340358,0.583411342104328,0.724000732473724
"DEK",0.100442351485223,6.98574198215135,0.311908676953042,0.58416847546562,0.724664216246082
"KHSRP",-0.109640624804128,6.08715878626073,0.311819661646959,0.584223265211592,0.724664216246082
"ATP5B",-0.0840054972553596,8.92888104124251,0.312274668663606,0.584426034556336,0.724694362525298
"PINK1",0.117934238200411,6.52643585778337,0.311318173515137,0.584524857931253,0.724694362525298
"CTTN",-0.113255765708958,7.59501625876446,0.310203796709204,0.584859606529858,0.724937434984958
"DZIP3",-0.0962173508085433,7.61443876082171,0.30898661548591,0.585913933327628,0.726072102774659
"RAB14",-0.0856151540372125,7.46280608491009,0.308176548067369,0.586392239448022,0.726492589617163
"NDUFS3",-0.11524722871651,6.74181759528583,0.307142638410443,0.587024656676818,0.726943177598407
"XPC",-0.143652431610442,5.93255237401468,0.306934162621285,0.587129722757342,0.726943177598407
"SEPP1",-0.158248137134767,5.19986433958655,0.306185473483908,0.587333055750806,0.726943177598407
"CUX1",-0.157677200195127,6.52029251792822,0.306568666724297,0.587341950677458,0.726943177598407
"AFF4",0.1030781044773,7.26820757141466,0.306436742676017,0.587451307093107,0.726943177598407
"PLS1",-0.105217992776621,6.66299757692018,0.304175736114516,0.588698534811351,0.72831413999028
"LCORL",-0.13190288774126,5.49334654986675,0.302784581390289,0.588925455704964,0.728422469704175
"ASB8",-0.107352303451318,6.79863614918086,0.303285708124539,0.589310094953327,0.728725778642309
"C1QBP",-0.113051330566506,6.40525281849812,0.302189944705983,0.590036326314259,0.72945124826032
"GTPBP6",0.213683010069003,3.48541328788045,0.30390223321102,0.590536615776428,0.729771901167502
"AGPAT2",0.160502380340674,6.26871568364122,0.301111264694426,0.590574926714852,0.729771901167502
"PITHD1",-0.126041048307375,6.46342353605819,0.299659749615861,0.591577534999793,0.730838046666017
"MRPL54",0.123432568837493,6.00101078423403,0.298925191658605,0.591984645183879,0.731168180618179
"GNA11",0.101975777110334,6.30074757162023,0.297396457633158,0.59296749075266,0.732069649887112
"LCMT1",0.119512445414046,6.2124409038835,0.29737657136085,0.592994623612404,0.732069649887112
"ENSA",0.090373620206976,7.79044946801585,0.296746797353081,0.593353509236932,0.732178433283913
"LRIF1",0.128756563330383,5.05536618733218,0.296281219304244,0.593452326124138,0.732178433283913
"CCT3",-0.0671325333884127,8.25253435032534,0.296427163700469,0.593546578098599,0.732178433283913
"TRAP1",-0.154653196470733,6.51127950155654,0.296308424885377,0.593643045773335,0.732178433283913
"MEA1",0.0859286210491692,7.05285479851365,0.295811952912587,0.593940472693986,0.732372458308909
"DENND4A",0.128509248112444,5.89649493388638,0.294466673072359,0.594537281793755,0.732935465079235
"FAM174B",0.109044019973067,7.1092544178364,0.29436938672104,0.594826078243099,0.733118583111691
"RPN1",0.0931019655492907,7.66686216988894,0.29275226535801,0.595830010521623,0.734182806458398
"MTFR1L",-0.119090147965646,6.0651035349708,0.291952237308303,0.596275508137521,0.734558586150088
"IFT22",0.156056152676833,5.61468005907816,0.29327542457952,0.596564094024604,0.734740932956316
"NEK9",-0.155302190267861,5.67002824137312,0.29017080185059,0.597311721363072,0.735488425810313
"SAR1B",0.0799706172875831,8.09331739221131,0.289243266866207,0.598021517835018,0.736188995224596
"ACO1",-0.137233109124738,5.44577487695336,0.288366563887743,0.598445194689915,0.736537092687587
"SPOPL",-0.153267354358174,4.9404744305212,0.287886151329762,0.598798828556138,0.736798841069429
"RABGAP1L",-0.145471991758202,6.52094690730449,0.287169858928438,0.599346056141095,0.737298619781008
"HDAC1",0.110967378159977,6.49866873310793,0.284434887701782,0.601061934019545,0.739100835034098
"MIB1",0.134578279605035,6.05397425273817,0.28437661899022,0.601093868324077,0.739100835034098
"CALM1",-0.0675684826204343,10.3941135901535,0.283836474955664,0.601428221857427,0.739338032843078
"SUZ12",-0.112747093228203,6.04314899318394,0.281537653685978,0.602727669850865,0.740528469600013
"DNAJC2",-0.13507326285885,5.29255886823954,0.281184799686604,0.602790263329409,0.740528469600013
"PIP4K2C",0.107960815329133,6.37650603912372,0.281687046940915,0.602821625817496,0.740528469600013
"RPS5",0.0579753464319064,10.090894524668,0.281088038910853,0.603179018318812,0.740590950650885
"CD2BP2",0.116456559359175,5.60768516266668,0.281057521849345,0.60320139266829,0.740590950650885
"PPP2R5C",-0.0809134464095895,7.38525479601921,0.280938906980949,0.603297545029935,0.740590950650885
"TMED2",0.0829546178412938,8.72716131628395,0.280429660129325,0.603600983761329,0.740789467508914
"PCNT",-0.117630258595853,6.13599975252941,0.279422868435025,0.603818710183573,0.740882722565619
"PHF6",0.129329031086039,5.45205023995607,0.279448870730604,0.604029799802952,0.740967792436055
