"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.81862719174362e-11,0.932389168074899,0.722,0.561,2.90943978135144e-07,"3","0610011F06Rik"
1.83216890416711e-11,1.20037342725164,0.452,0.143,2.93110381288654e-07,"5","Cse1l"
1.87520394964523e-11,1.05315083257047,0.775,0.498,2.99995127864243e-07,"4","Stard10"
1.90945640940937e-11,0.947399334754838,0.632,0.374,3.05474836377312e-07,"2","Fndc3a"
1.92239574577976e-11,0.393522575764912,1,1,3.07544871409845e-07,"4","Rps20"
1.9633908389586e-11,0.704767776946734,0.847,0.606,3.14103266416597e-07,"1","Sri"
1.96568632560966e-11,0.841300053350263,0.562,0.362,3.14470498371034e-07,"0","Gnptg"
1.98954032838183e-11,0.35654327518754,0.991,0.895,3.18286661734525e-07,"1","Ranbp1"
2.02825357936017e-11,2.12919841935504,0.265,0.067,3.2448000762604e-07,"4","Zbtb18"
2.03229471846619e-11,0.688557152453593,0.877,0.681,3.25126509060221e-07,"3","Pycr2"
2.04839223041102e-11,1.6745661900671,0.259,0.078,3.27701789021155e-07,"3","AI467606"
2.05104806501007e-11,1.44049303437542,0.429,0.202,3.28126669440311e-07,"2","Nr3c1"
2.05593185185444e-11,1.05716308278977,0.502,0.254,3.28907977659673e-07,"1","Igf1r"
2.07012712230583e-11,1.9597058665206,0.227,0.064,3.31178937026486e-07,"2","Npnt"
2.08546556790064e-11,0.365826154533652,1,1,3.33632781552745e-07,"5","Rpl23a"
2.11525402365415e-11,0.925438089422423,0.647,0.526,3.38398338704192e-07,"0","Ap3s1"
2.12950160047464e-11,1.39459785194807,0.387,0.113,3.40677666043932e-07,"5","Zmynd19"
2.1391732674149e-11,1.32538088516646,0.358,0.153,3.42224939321035e-07,"1","Igf2"
2.20563498147299e-11,2.01709515758202,0.255,0.06,3.5285748433605e-07,"4","Epb42"
2.28866871125226e-11,0.877803129906399,0.647,0.546,3.66141220426137e-07,"0","Wbp2"
2.364902197953e-11,0.672947125354387,0.859,0.712,3.78337053628521e-07,"2","Romo1"
2.37116329041922e-11,1.30596373542245,0.323,0.08,3.79338703201267e-07,"5","Vsig10"
2.38178646606726e-11,1.48359984381222,0.312,0.078,3.81038198841439e-07,"5","Mpp1"
2.42284112326363e-11,1.22682867117452,0.433,0.238,3.87606122899716e-07,"0","Rem2"
2.42604877877883e-11,0.637468461846666,0.914,0.43,3.88119283629037e-07,"5","Tead2"
2.44890017399397e-11,0.358560443731737,1,1,3.91775049835555e-07,"5","Rpl23"
2.49122303757613e-11,1.16302622890106,0.581,0.213,3.98545861551429e-07,"5","Xpo1"
2.49496087788706e-11,2.02836994245128,0.209,0.06,3.99143841244372e-07,"1","Sox5"
2.5088427229243e-11,1.34993700437589,0.33,0.13,4.01364658813429e-07,"1","Hnf1b"
2.53849544608911e-11,1.00950544745231,0.71,0.291,4.06108501465336e-07,"5","Alad"
2.61918499146852e-11,0.628994343181036,0.921,0.709,4.19017214935133e-07,"1","Tm9sf3"
2.63512862400724e-11,1.15608288732747,0.395,0.173,4.21567877268679e-07,"1","Dkc1"
2.68623878482048e-11,1.25867781997877,0.43,0.132,4.2974448079558e-07,"5","Rrp1b"
2.69410409862036e-11,1.04644137723543,0.452,0.137,4.31002773697285e-07,"5","Meis1"
2.73128093628456e-11,0.786174502275358,0.81,0.678,4.36950324186803e-07,"2","Tomm7"
2.82227686920972e-11,1.74631948229686,0.237,0.049,4.51507853536172e-07,"5","Spidr"
2.84219902550437e-11,1.05496901015164,0.595,0.366,4.5469500010019e-07,"2","Dnajc24"
2.8673893278049e-11,0.517284624593272,0.933,0.87,4.58724944662228e-07,"2","Ndufb10"
2.8951863409522e-11,2.21272751185906,1,0.497,4.63171910825533e-07,"6","Gpx3"
3.16040809802881e-11,1.2311141172467,0.473,0.314,5.05602087522648e-07,"0","Nt5c2"
3.16659631918742e-11,0.383481612210003,0.982,0.981,5.06592079143603e-07,"0","Atp5f1"
3.18864101899836e-11,1.20938316128565,0.451,0.26,5.10118790219358e-07,"0","Grasp"
3.24775397518494e-11,2.07071039609676,0.233,0.069,5.19575680950087e-07,"2","Zfp568"
3.26265018575058e-11,0.916295610156479,0.716,0.517,5.21958776716377e-07,"3","Pja1"
3.3032300543724e-11,1.28452010550179,0.337,0.119,5.28450744098496e-07,"2","Kcnk16"
3.35620327973777e-11,0.947500813390087,0.632,0.369,5.36925400692448e-07,"2","Pja2"
3.377064804541e-11,0.43447371514111,0.99,0.987,5.40262827430468e-07,"4","Rpl35"
3.3909218536059e-11,0.554806897880243,0.963,0.876,5.42479678139872e-07,"2","Vcp"
3.45666790002911e-11,0.42308381329239,0.977,0.914,5.52997730646657e-07,"1","Gpx4"
3.46558187987574e-11,0.524608347778248,1,0.886,5.54423789142521e-07,"5","Cox5a"
3.49039962641786e-11,1.96243725673217,0.205,0.059,5.5839413223433e-07,"1","Kcnq1"
3.56711581280438e-11,2.35768628791106,0.95,0.374,5.70667187732445e-07,"6","Klhdc8b"
3.58599097684184e-11,0.853854028014396,0.593,0.323,5.73686836475157e-07,"3","Prps1"
3.78604162163652e-11,0.353559940364165,1,0.995,6.0569093862941e-07,"0","Gabarap"
3.78961099389088e-11,1.55309864773464,0.29,0.07,6.06261966802663e-07,"5","Tcf7l1"
3.8443628956712e-11,0.876696196694881,0.785,0.324,6.15021176049479e-07,"5","Raly"
3.90613253206635e-11,0.730569997862902,0.796,0.536,6.24903082479975e-07,"3","Cplx2"
3.95650485045867e-11,1.17527065636505,0.393,0.154,6.32961645976378e-07,"2","Aacs"
3.96755847631122e-11,2.08899607501086,0.214,0.07,6.3473000504027e-07,"0","Ncs1"
3.97803057754782e-11,0.769730451371837,0.816,0.615,6.364053317961e-07,"2","Hist1h2bc"
3.99305320790996e-11,1.1987403593001,0.398,0.115,6.38808652201436e-07,"5","Galm"
4.02503517146372e-11,0.806314298820946,0.903,0.495,6.43925126730767e-07,"5","Stra13"
4.03967110871079e-11,1.73701325059997,0.256,0.088,6.46266583971552e-07,"1","Ctsc"
4.08730051089113e-11,1.83960246970509,0.209,0.062,6.53886335732364e-07,"1","Nthl1"
4.14216074034221e-11,0.903388758454501,0.747,0.588,6.62662875239947e-07,"3","Ndufa1"
4.17156487023965e-11,1.08862750814223,0.748,0.602,6.67366947940939e-07,"2","Pdia4"
4.17280588158108e-11,0.543549894132584,0.958,0.745,6.67565484935341e-07,"1","Tmem147"
4.23732521847682e-11,1.15042331734671,0.4,0.179,6.77887288451922e-07,"1","Mgat1"
4.3107914370977e-11,0.394582603047421,0.96,0.967,6.89640414106891e-07,"0","Ube2d3"
4.32948720989677e-11,0.79258317308607,0.748,0.56,6.92631363839286e-07,"2","Mrpl41"
4.44915463497251e-11,1.38077982785316,0.419,0.133,7.11775758502902e-07,"5","Rbbp8"
4.45207199878915e-11,1.36832300623924,0.301,0.098,7.12242478366288e-07,"2","Fam219a"
4.49651498994754e-11,1.15343517791626,0.509,0.259,7.19352468091807e-07,"2","Lysmd2"
4.61162342332307e-11,2.09600115961356,0.204,0.038,7.37767515263225e-07,"5","Slc1a5"
4.62920707469045e-11,1.34615873343592,0.323,0.082,7.40580547808978e-07,"5","Dock1"
4.64707439465186e-11,1.15847355607332,0.473,0.151,7.43438961656405e-07,"5","Grwd1"
4.66107076919215e-11,1.49584646366252,0.335,0.156,7.45678101655361e-07,"0","Gck"
4.66226396407691e-11,0.7380513246243,0.951,0.86,7.45868988973024e-07,"4","Gtf2a2"
4.69987191319924e-11,0.481647116017237,0.963,0.822,7.51885508673615e-07,"1","Gm10076"
4.70883578360234e-11,2.77309973105227,0.45,0.064,7.53319548660702e-07,"6","Gria2"
4.83076562159793e-11,1.37668791295458,0.326,0.131,7.72825884143236e-07,"1","Fuca2"
4.83147941172402e-11,0.906868278019678,0.563,0.298,7.72940076287608e-07,"1","Lmnb1"
4.94180286761339e-11,1.51811294779443,0.331,0.126,7.9058962276079e-07,"2","Ncoa1"
5.00649400874073e-11,1.28939646841076,0.67,0.501,8.00938911518342e-07,"0","Cdkn1a"
5.02802701003667e-11,1.22930887212266,0.349,0.143,8.04383761065667e-07,"1","Sdc1"
5.08449326904058e-11,0.304701294606804,1,1,8.13417233181112e-07,"3","Ubb"
5.1338878791627e-11,0.817750542033682,0.516,0.25,8.21319382908448e-07,"1","Ddit4"
5.29194715464743e-11,0.310284151614827,1,1,8.46605705800497e-07,"5","Rpl6"
5.32241510177032e-11,0.961336504985065,0.839,0.422,8.51479967981215e-07,"5","Lsm5"
5.34521635505082e-11,1.44481662623048,0.269,0.061,8.5512771248103e-07,"5","A830080D01Rik"
5.541134914365e-11,0.818609730138491,0.827,0.69,8.86470763600113e-07,"3","Zbtb20"
5.56293530361508e-11,1.31369475468956,0.686,0.466,8.8995838987234e-07,"4","Mcfd2"
5.6281420890928e-11,0.98209961449662,0.377,0.144,9.00390171413067e-07,"3","Gm43861"
5.66009220693246e-11,1.81181062552731,0.227,0.065,9.05501551265054e-07,"2","Ppm1b"
5.67941609724062e-11,0.894139507668623,0.5,0.287,9.08592987236555e-07,"0","Gfra3"
5.68574932191903e-11,1.58467112111457,0.301,0.078,9.09606176520607e-07,"5","Flrt2"
5.90699862210195e-11,1.89008838283224,0.258,0.085,9.4500163956387e-07,"2","Sec24d"
5.9305179690608e-11,1.69853317700919,0.2,0.055,9.48764264690347e-07,"1","Capn1"
5.94258297699326e-11,0.941739396120168,0.669,0.438,9.50694424659382e-07,"2","4833439L19Rik"
6.15681307855015e-11,1.17827880733386,0.607,0.402,9.84966956306453e-07,"2","Magt1"
6.16272578364472e-11,1.20681552337105,0.417,0.184,9.85912870867482e-07,"2","Spc25"
6.17709272416157e-11,0.421302922813938,1,1,9.88211294011368e-07,"4","Rps18"
6.22549257277883e-11,0.753504317427835,0.661,0.536,9.95954301793157e-07,"0","Yipf3"
6.28506817187758e-11,0.749556548585588,0.768,0.703,1.00548520613698e-06,"0","Rnf5"
6.29061288874504e-11,0.546155288056977,0.951,0.871,1.00637224994143e-06,"3","Usmg5"
6.3381763904226e-11,1.01345809389711,0.485,0.21,1.01398145893981e-06,"2","Baiap3"
6.34237217029474e-11,1.49491581655573,0.312,0.081,1.01465269980375e-06,"5","Ugt8a"
6.34770011000089e-11,1.89933279719696,0.215,0.042,1.01550506359794e-06,"5","Ipo11"
6.53196200221896e-11,0.94359983775381,0.642,0.412,1.04498328111499e-06,"3","Tspan13"
6.59399487541014e-11,1.84153885929536,0.215,0.042,1.05490730016811e-06,"5","Utp20"
6.75454892437535e-11,1.16927257740671,0.423,0.185,1.08059273692157e-06,"2","Hdac6"
6.78054783160076e-11,0.656617806138655,0.8,0.52,1.08475204209949e-06,"1","Eci1"
6.83739730441152e-11,1.86656651434181,0.284,0.079,1.09384682075976e-06,"4","Zfpm1"
6.8587642742001e-11,0.760763003345515,0.73,0.478,1.09726510858653e-06,"2","Npdc1"
7.02666903123733e-11,1.15098771847726,0.441,0.138,1.12412651161735e-06,"5","Map3k1"
7.09634828880778e-11,0.615841170339542,0.447,0.195,1.13527379924347e-06,"1","Gmnn"
7.14074169554326e-11,1.19793915798945,0.735,0.49,1.14237585645301e-06,"4","Klf13"
7.36632308550473e-11,0.520878336143861,0.945,0.874,1.17846436721905e-06,"2","2410015M20Rik"
7.42578879461633e-11,0.480015802010909,0.939,0.938,1.18797769136272e-06,"2","Sep15"
7.47057660133255e-11,0.678743509765704,0.73,0.463,1.19514284468118e-06,"2","Gpx3"
7.4958260167386e-11,0.85296689835148,0.882,0.444,1.19918224615784e-06,"5","Bola3"
7.50092458577203e-11,0.639895826152099,0.895,0.682,1.19999791523181e-06,"3","Akr1c19"
7.55344231207468e-11,1.86113468488302,0.204,0.038,1.20839970108571e-06,"5","Tinf2"
7.57339945872668e-11,0.574727428288446,0.888,0.721,1.21159244540709e-06,"1","Tpm3"
7.70570385178536e-11,1.59361644527903,0.296,0.109,1.23275850220862e-06,"3","Sgms2"
7.74962865547204e-11,0.952418605784492,0.669,0.455,1.23978559230242e-06,"2","Pofut2"
7.75585301827216e-11,0.808507080843487,0.785,0.614,1.24078136586318e-06,"2","Mrps12"
7.76544515100777e-11,0.389856571334903,1,0.976,1.24231591525822e-06,"5","Rpl30"
7.87683968568129e-11,1.38122198004468,0.319,0.112,1.26013681291529e-06,"2","Ap3b2"
7.88473873936295e-11,1.37032770851905,0.321,0.131,1.26140050352328e-06,"1","Copz2"
7.88486753973402e-11,0.536385534667996,0.901,0.827,1.26142110900665e-06,"3","Dctn3"
8.09309816913479e-11,1.56687228537988,0.237,0.05,1.29473384509818e-06,"5","Fgfr1op"
8.17063800664891e-11,1.1174370412601,0.398,0.117,1.30713866830369e-06,"5","Hmga1"
8.20135429794894e-11,1.18339073611924,0.29,0.069,1.31205266058587e-06,"5","Clcf1"
8.24499001241806e-11,0.744447462024879,0.744,0.467,1.31903350218664e-06,"1","Dnajc15"
8.37364690150214e-11,1.48477094197876,0.272,0.088,1.33961603130231e-06,"3","1700007K13Rik"
8.4038526916274e-11,0.88482968473242,0.616,0.454,1.34444835360655e-06,"0","Fgd2"
8.42772000163347e-11,1.27242026894666,0.386,0.177,1.34826664586132e-06,"1","Crip2"
8.53130861546325e-11,0.355968451046989,1,1,1.36483875230181e-06,"4","Rps24"
8.62071008517493e-11,0.881302216390057,0.656,0.248,1.37914119942629e-06,"5","Nudt4"
8.64982362153147e-11,0.701489007899618,0.946,0.543,1.3837987829726e-06,"5","Tcf3"
8.66792223633577e-11,1.66971413801562,0.29,0.073,1.386694199369e-06,"5","Cys1"
8.90317538120709e-11,0.43372400430647,0.994,1,1.42432999748551e-06,"3","Bsg"
9.1963459207242e-11,0.699704201142904,0.859,0.684,1.47123142039746e-06,"2","Zbtb20"
9.26907448075215e-11,1.10256628029761,0.559,0.21,1.48286653543073e-06,"5","Eed"
9.29784607859542e-11,1.4889000951362,0.29,0.071,1.4874694156537e-06,"5","Frmd8"
9.35954562403377e-11,1.01343408569948,0.54,0.291,1.49734010893292e-06,"1","Phb"
9.41084505811857e-11,0.913696066487612,0.817,0.396,1.50554699239781e-06,"5","Gcsh"
9.41965349322517e-11,0.969822907671779,0.559,0.196,1.50695616584616e-06,"5","Cdkn2aipnl"
9.51788664820058e-11,1.17839073087782,0.485,0.246,1.52267150597913e-06,"2","Spcs3"
9.53109272791153e-11,0.46301821818454,1,0.974,1.52478421461129e-06,"0","Krt8"
9.55410398914906e-11,0.960651567020046,0.667,0.281,1.52846555618407e-06,"5","Mrto4"
9.60430945817928e-11,0.954047601456423,0.484,0.238,1.53649742711952e-06,"1","Klf3"
9.73585816206435e-11,3.05476349889786,0.35,0.041,1.55754258876706e-06,"6","Crhr2"
9.85252651868901e-11,1.63089426049381,0.251,0.088,1.57620719245987e-06,"1","Cgn"
9.94543376413979e-11,1.44492699758085,0.288,0.107,1.59107049358708e-06,"1","Acot2"
1.00625122116421e-10,1.62500520799801,0.214,0.065,1.60980070361851e-06,"1","Slc4a4"
1.00761076836811e-10,1.34263271051444,0.398,0.124,1.6119757072353e-06,"5","Hist1h4i"
1.01147251214574e-10,0.82348906790384,0.419,0.137,1.61815372493076e-06,"5","8430408G22Rik"
1.0196900592949e-10,1.62811741409565,0.247,0.054,1.63130015685998e-06,"5","St7"
1.02116973908727e-10,0.782429866080359,0.817,0.384,1.63366734859181e-06,"5","Vps36"
1.03459043712636e-10,1.43861088794852,0.333,0.091,1.65513778131474e-06,"5","Ints7"
1.04170901052106e-10,1.03095296879967,0.495,0.166,1.6665260750316e-06,"5","Map2k3"
1.04357336551439e-10,1.45981409926699,0.284,0.106,1.66950867014992e-06,"1","Sestd1"
1.04749626772623e-10,0.960970681668506,0.414,0.187,1.67578452910842e-06,"1","Grb14"
1.06769296631008e-10,0.729036904232792,0.728,0.529,1.70809520750287e-06,"3","Bmyc"
1.10729031681473e-10,1.10540054568279,0.441,0.139,1.7714430488402e-06,"5","Nup35"
1.10754827641612e-10,1.17935721240644,0.516,0.191,1.77185573261051e-06,"5","Dkc1"
1.10947894720854e-10,1.11330270596616,0.538,0.198,1.77494441974422e-06,"5","Pop4"
1.12588756095086e-10,0.802750682409226,0.903,0.537,1.80119492000918e-06,"5","Cyb5a"
1.13806090458277e-10,0.940776260576406,0.675,0.462,1.82066983515151e-06,"2","Cmas"
1.14100129524168e-10,0.984956672381426,0.451,0.212,1.82537387212764e-06,"1","Rrp15"
1.14947220953205e-10,1.29597083299966,0.451,0.234,1.83892564080938e-06,"3","Bet1l"
1.16201968963732e-10,1.56083507793213,0.393,0.191,1.85899909948179e-06,"2","Gmppb"
1.16853523989678e-10,1.36429008193848,0.28,0.068,1.86942267678687e-06,"5","Cldn8"
1.19263874162218e-10,1.42072411149112,0.258,0.059,1.90798345884716e-06,"5","2610318N02Rik"
1.20012257095169e-10,1.81551936244205,0.232,0.083,1.91995608900851e-06,"0","Cacna1h"
1.23742429031777e-10,1.47182903666011,0.51,0.242,1.97963137965038e-06,"4","Tgm2"
1.2398657467083e-10,1.24338660159856,0.321,0.131,1.98353722158394e-06,"1","Casp8"
1.24100138717397e-10,1.05958347614047,0.54,0.299,1.98535401920092e-06,"2","Rfk"
1.2502059219336e-10,1.1650329809886,0.377,0.169,2.00007943390937e-06,"1","Nek6"
1.2756220186083e-10,0.565704940525506,0.654,0.337,2.04074010536957e-06,"3","Mafb"
1.27659947411693e-10,0.981330853565668,0.577,0.352,2.04230383869227e-06,"2","Ppa1"
1.2786071466151e-10,0.857455502538047,0.748,0.543,2.04551571315484e-06,"2","Bbip1"
1.28774889160844e-10,0.482341613634581,0.988,0.929,2.06014067679519e-06,"2","Fkbp1a"
1.28786655181059e-10,0.82249650211309,0.742,0.58,2.06032890958658e-06,"2","Tram1"
1.29237745736899e-10,0.955907233794808,0.544,0.298,2.06754545629891e-06,"1","Srek1ip1"
1.29343979986275e-10,0.479796695983396,0.933,0.922,2.06924499182043e-06,"0","Paip2"
1.2999497162784e-10,1.95967713146508,0.205,0.066,2.07965955610219e-06,"0","Gpr142"
1.30532993118724e-10,1.27943275979534,0.333,0.089,2.08826682391334e-06,"5","Cryl1"
1.30653503691723e-10,1.88633006706588,0.223,0.075,2.09019475206018e-06,"1","4930523C07Rik"
1.31934968723455e-10,1.61615057422738,0.237,0.051,2.11069562963783e-06,"5","Paqr5"
1.3228665223386e-10,0.939478065613886,0.742,0.342,2.11632186243729e-06,"5","Mllt4"
1.34136723111185e-10,0.320032560952011,1,0.941,2.14591929633274e-06,"1","Cdk4"
1.37937974240634e-10,0.675214479038218,0.877,0.769,2.20673171190166e-06,"3","Gabarapl2"
1.40994303267263e-10,3.22269005591231,0.35,0.042,2.25562686366967e-06,"6","Sstr3"
1.43986743884141e-10,1.4777640785367,0.29,0.073,2.30349992865849e-06,"5","Galnt7"
1.4649501641899e-10,0.400240043230047,0.986,0.94,2.343627272671e-06,"1","Eef1d"
1.4720613112518e-10,1.03949541004678,0.474,0.243,2.35500368574063e-06,"1","Tmem123"
1.47293374826051e-10,0.472164133910094,0.893,0.891,2.35639941046717e-06,"0","Psmb7"
1.49593696161113e-10,0.753839393649015,0.714,0.648,2.39319995118548e-06,"0","Klhdc2"
1.5120026624985e-10,1.70968129588172,0.333,0.106,2.4189018594651e-06,"4","Ror2"
1.52268187885374e-10,1.12846162316799,0.516,0.185,2.43598646979021e-06,"5","Amd1"
1.54179267385581e-10,0.648139321872627,0.839,0.801,2.46655991963453e-06,"0","Glrx3"
1.55373124035568e-10,1.17069147808588,0.38,0.15,2.48565923832101e-06,"2","Tmed8"
1.59497692476871e-10,0.901570593423805,0.774,0.361,2.55164408424498e-06,"5","Kpnb1"
1.60061801120522e-10,1.23661688056765,0.38,0.158,2.56066869432612e-06,"2","Nudt7"
1.61120414447665e-10,0.600729555032286,1,0.804,2.57760439033375e-06,"5","Erh"
1.61547548498185e-10,1.43105827847596,0.247,0.084,2.58443768087397e-06,"1","Trip10"
1.62320368201048e-10,0.257915149997238,1,1,2.59680125048036e-06,"0","Naca"
1.63925177514222e-10,1.54506323902173,0.27,0.101,2.62247498987252e-06,"1","Nxt2"
1.65865775548281e-10,1.36108257965934,0.387,0.121,2.6535206772214e-06,"5","Bspry"
1.6732259184077e-10,1.66529834849881,0.29,0.106,2.67682682426864e-06,"3","Mdm1"
1.68488841670686e-10,1.32726974853151,0.28,0.068,2.69548448904763e-06,"5","Cyp39a1"
1.70430658447449e-10,1.05645034287189,0.355,0.099,2.72654967384228e-06,"5","Rab27b"
1.70662476830461e-10,1.67951810850026,0.282,0.098,2.73025830433372e-06,"2","Snap25"
1.73360291064653e-10,0.328330877346321,1,0.998,2.77341793645232e-06,"4","Rplp2"
1.77197754009905e-10,0.854961421620983,0.732,0.668,2.83480966865046e-06,"0","Txnip"
1.77243130776618e-10,1.11233942261642,0.543,0.345,2.83553560616434e-06,"3","Adprh"
1.78432218231236e-10,1.28664546291022,0.353,0.158,2.85455862726332e-06,"1","Gart"
1.78766985836442e-10,1.00615359521286,0.656,0.266,2.85991423941139e-06,"5","Pole3"
1.80287597365434e-10,0.578641130910021,0.851,0.636,2.88424098265221e-06,"1","Eif1ax"
1.80335597054367e-10,0.67607176409897,0.833,0.694,2.88500888167577e-06,"3","Cuta"
1.80344582441299e-10,0.878267886531477,0.687,0.477,2.8851526298959e-06,"2","H2-Ke6"
1.80674604684915e-10,0.810827020234127,0.828,0.45,2.89043232574927e-06,"5","Plp2"
1.81674169359523e-10,1.25366545668877,0.366,0.106,2.90642336141365e-06,"5","Farp1"
1.8173340414721e-10,1.71467064692257,0.204,0.04,2.90737099954707e-06,"5","Matn4"
1.81808141345083e-10,1.21462083389741,0.441,0.15,2.90856664523863e-06,"5","Col27a1"
1.84183581077093e-10,1.14096181836245,0.376,0.108,2.94656893007133e-06,"5","Mrps27"
1.93096706139294e-10,0.263998526208993,1,1,3.08916110481643e-06,"2","Ubb"
1.94321744929459e-10,1.25582596704858,0.436,0.21,3.10875927538149e-06,"2","Blcap"
1.95885838180083e-10,0.907424568257255,0.71,0.307,3.13378163920497e-06,"5","Phb"
1.97122101576106e-10,0.326133888491728,1,0.998,3.15355938101454e-06,"5","Rpl35a"
2.01096835708099e-10,1.09211079271982,0.605,0.416,3.21714717765817e-06,"3","Mgst3"
2.01535648411655e-10,0.77662045785876,0.35,0.132,3.22416730328965e-06,"2","Resp18"
2.02108816817162e-10,2.1456791975697,0.95,0.645,3.23333685144096e-06,"6","Hadh"
2.02240367729552e-10,1.6705600508224,0.431,0.188,3.23544140293737e-06,"4","Nacc1"
2.02554452859392e-10,0.992083239862075,0.538,0.194,3.24046613684455e-06,"5","Terf1"
2.052997998228e-10,1.07457282051321,0.473,0.163,3.28438619756515e-06,"5","Slc38a2"
2.08424133892239e-10,1.58685929324575,0.282,0.094,3.33436929400804e-06,"2","Mapk8ip2"
2.10040809455746e-10,1.28039314904128,0.29,0.072,3.36023286967302e-06,"5","Fastkd3"
2.10451003824465e-10,0.848797490253433,0.873,0.645,3.36679515918378e-06,"4","Rcn2"
2.12454026956379e-10,1.34470243505058,0.264,0.083,3.39883952324816e-06,"2","Ccdc184"
2.14217200752547e-10,1.27132052607265,0.282,0.094,3.42704677763924e-06,"2","Ramp1"
2.18502354242304e-10,0.333990205294726,1,1,3.49560066316839e-06,"4","Rpl7"
2.22151187723342e-10,1.72868208373241,0.284,0.104,3.55397470119803e-06,"3","Slc25a33"
2.26607461523697e-10,0.72171917788779,0.679,0.387,3.62526616945611e-06,"1","Ppil1"
2.27749622887769e-10,1.11643181070935,0.376,0.112,3.64353846695853e-06,"5","Pank1"
2.27818869990237e-10,1.39365372502817,0.377,0.166,3.64464628210381e-06,"3","Gramd1a"
2.3282811200824e-10,1.65878933377899,0.209,0.063,3.72478413590783e-06,"1","Irf9"
2.35724935048557e-10,1.24813583444201,0.441,0.15,3.77112751090681e-06,"5","Rras2"
2.43468149513934e-10,0.887967924721298,0.534,0.289,3.89500345592392e-06,"2","Akr1c12"
